58,FL,14,11,18,85,AP, ,None,1,,H,FR,NC,17,,,NY
59,FL,14,11,18,90,AP, ,Red Delicious,1,,L,FR,NC,12,,,WA
60,FL,14,12,15,66,AP, ,Fuji,1,,D,FR,PO,25,,,WA
61,FL,14,12,15,73,AP, ,Red Delicious,1,,H,FR,NC,20,,,WA
62,FL,14,12,15,80,AP, ,Red Delicious,1,,H,FR,NC,13,WA,,
63,FL,14,12,15,84,AP, ,Golden Delicious,1,,L,FR,NC,11,WA,,
64,FL,14,12,16,19,AP, ,Granny Smith,1,,H,FR,NC,12,,,WA
65,FL,14,12,16,20,AP, ,Red Delicious,1,,L,FR,NC,12,,,WA
66,FL,14,12,16,75,AP, ,Granny Smith,1,,D,FR,NC,10,,WA,
67,MD,14,10,29,1,AP, ,Gala,1,,D,FR,NC,12,,,PA
68,MD,14,10,29,21,AP, ,Red Delicious,1,,T,FR,NC,10,,,WA
69,MD,14,10,29,36,AP, ,Red Delicious,1,,T,FR,NC,13,,,WA
70,MD,14,10,29,39,AP, ,Aurrora,1,,D,FR,NC,12,,,WA
71,MD,14,11,24,5,AP, ,Red Delicious,1,,D,FR,NC,13,,,WA
72,MD,14,11,24,21,AP, ,Red Delicious,1,,T,FR,NC,11,,PA,PA
73,MD,14,11,24,33,AP, ,Fuji,1,,T,FR,NC,13,,,WA
74,MD,14,11,24,36,AP, ,Red Del Waex Fcy,1,,T,FR,NC,9,,WA,
75,MD,14,12,22,21,AP, ,Red Delicious,1,,T,FR,NC,10,,,WA
76,MD,14,12,22,33,AP, ,Red Delicious,1,,T,FR,NC,13,,,WA
77,MD,14,12,22,36,AP, ,Red Delicious,1,,T,FR,NC,12,,WA,WA
78,MD,14,12,22,49,AP, ,Red Delicious,1,,T,FR,NC,12,,VA,
79,MI,14,10,28,28,AP, ,McIntosh,1,,D,FR,NC,11,,,MI
80,MI,14,10,28,38,AP, ,Golden Delicious,1,,T,FR,NC,20,,,WA
81,MI,14,10,28,56,AP, ,Red Delicious,1,,D,FR,NC,8,,,WA
82,MI,14,10,28,84,AP, ,Fuji,1,,D,FR,NC,11,,,IL
83,MI,14,10,28,103,AP, ,Red Delicious,1,,D,FR,NC,18,,,MI
84,MI,14,10,28,105,AP, ,Red Delicious,1,,D,FR,NC,9,,,
85,MI,14,11,24,7,AP, ,Gala,1,,D,FR,NC,10,,,MI
86,MI,14,11,24,8,AP, ,Ida Red,1,,D,FR,NC,16,,,MI
87,MI,14,11,24,21,AP, ,Fuji,1,,D,FR,NC,7,,,WA
88,MI,14,11,24,40,AP, ,Red Delicious,1,,T,FR,NC,7,,,MI
89,MI,14,11,24,87,AP, ,Golden Delicious,1,,D,FR,NC,9,,,WA
90,MI,14,11,24,88,AP, ,Fuji,1,,D,FR,NC,8,,,WA
91,MI,14,12,2,5,AP, ,Fuji,1,,D,FR,NC,8,,,WA
92,MI,14,12,2,7,AP, ,Red Delicious,1,,D,FR,NC,9,,,WA
93,MI,14,12,2,35,AP, ,Fuji,1,,T,FR,NC,18,,,WA
94,MI,14,12,2,88,AP, ,Granny Smith,1,,D,FR,NC,9,,,WA
95,MI,14,12,2,95,AP, ,Red Delicious,1,,D,FR,NC,9,,WA,WA
96,MI,14,12,2,103,AP, ,Red Delicious,1,,D,FR,NC,17,,MI,MI
97,NY,14,10,21,21,AP, ,McIntosh,1,,T,FR,NC,17,,NY,
98,NY,14,10,21,35,AP, ,Cortland,1,,T,FR,NC,14,NY,NY,
99,NY,14,10,21,88,AP, ,Gala,1,,D,FR,NC,11,,,WA
100,NY,14,10,21,113,AP, ,Red Delicious,1,,D,FR,NC,11,,,WA
101,NY,14,10,21,127,AP, ,Empire,1,,T,FR,NC,12,,NY,NY
102,NY,14,10,21,141,AP, ,McIntosh,1,,T,FR,NC,26,,,NY
103,NY,14,10,21,142,AP, ,Honey Crisp,1,,T,FR,NC,15,,NY,
104,NY,14,10,21,156,AP, ,Gold Supreme,1,,D,FR,NC,12,,,NY
105,NY,14,10,21,258,AP, ,Gala,1,,D,FR,NC,10,,,WA
106,NY,14,11,18,6,AP, ,Gala,1,,D,FR,NC,13,WA,WA,WA
107,NY,14,11,18,53,AP,P,Granny Smith,1,,R,FR,NC,9,,,WA
108,NY,14,11,18,79,AP, ,Gala,1,,D,FR,NC,11,,,WA
109,NY,14,11,18,88,AP, ,Fuji,1,,T,FR,NC,7,,,WA
110,NY,14,11,18,113,AP, ,Golden Delicious,1,,D,FR,NC,11,,,WA
111,NY,14,11,18,142,AP, ,Red Delicious,1,,T,FR,NC,13,,NY,
112,NY,14,11,18,258,AP, ,Gala,1,,D,FR,NC,15,,,WA
113,NY,14,11,18,280,AP, ,Cortland,1,,D,FR,NC,14,,,NY
114,NY,14,11,18,285,AP, ,McIntosh,1,,L,FR,NC,18,,,NY
115,NY,14,12,16,31,AP, ,Empire,1,,H,FR,NC,13,,,NY
116,NY,14,12,16,71,AP, ,Gala,1,,D,FR,NC,10,,,WA
117,NY,14,12,16,88,AP, ,Cortland,1,,T,FR,NC,11,,,NY
118,NY,14,12,16,113,AP, ,Fuji,1,,T,FR,NC,10,,WA,
119,NY,14,12,16,258,AP, ,Gala,1,,D,FR,NC,10,,,WA
120,NY,14,12,16,259,AP,P,Red Delicious,1,,R,FR,NC,11,NY,NY,NY
121,NY,14,12,16,265,AP, ,Golden Delicious,1,,D,FR,NC,10,NY,NY,NY
122,NY,14,12,16,274,AP, ,Red Delicious,1,,T,FR,NC,13,,PA,PA
123,NY,14,12,16,276,AP,P,Fuji,1,,R,FR,NC,15,,NY,NY
124,OH,14,10,27,112,AP, ,Gala,1,,D,FR,NC,14,PA,PA,OH
125,OH,14,10,27,113,AP, ,Honey Crisp,1,,D,FR,NC,7,,PA,PA
126,OH,14,10,27,300,AP, ,Extra Fancy Red Deli,1,,D,FR,NC,12,WA,,
127,OH,14,10,27,306,AP, ,Extra Fancy Red Deli,1,,D,FR,NC,14,,,WA
128,OH,14,10,27,407,AP,P,McIntosh,1,,R,FR,NC,10,,,NY
129,OH,14,10,27,451,AP,P,Gold Delicious,1,,R,FR,NC,10,,,OH
130,OH,14,11,24,100,AP, ,Red Delicious,1,,L,FR,NC,10,,WA,OH
131,OH,14,11,24,105,AP, ,Honey Crisp,1,,L,FR,NC,11,PA,PA,KY
132,OH,14,11,24,208,AP,U,Golden Delicious,1,,R,FR,NC,15,,,OH
133,OH,14,11,24,210,AP,V,Gala,1,,R,FR,NC,16,,,MI
134,OH,14,11,24,405,AP, ,Gala,1,,T,FR,NC,12,,,OH
135,OH,14,11,24,407,AP, ,Red Delicious,1,,T,FR,NC,10,,WA,WA
136,OH,14,12,15,100,AP, ,Washington Golden De,1,,L,FR,NC,10,,WA,OH
137,OH,14,12,15,136,AP,P,Washington Extra Fan,1,,R,FR,NC,8,,WA,IN
138,OH,14,12,15,202,AP,P,Sweet Tango Red Deli,1,,R,FR,NC,12,,,MI
139,OH,14,12,15,419,AP,P,Cripps Pink,1,,R,FR,NC,11,,,WA
140,OH,14,12,15,422,AP,P,Fuji,1,,R,FR,NC,20,,,PA
141,OH,14,12,15,440,AP,P,Granny Smith Premium,1,,R,FR,NC,12,,,WA
142,TX,14,10,20,30,AP, ,Fancy Gala,1,,D,FR,NC,11,WA,,WA
143,TX,14,10,20,103,AP, ,Law Rome,1,,D,FR,NC,11,,,MI
144,TX,14,10,20,105,AP, ,Red Delicious,1,,D,FR,NC,15,,,WA
145,TX,14,10,20,201,AP, ,NA,1,,D,FR,NC,11,,,WA
146,TX,14,10,20,208,AP, ,Red Delicious,1,,D,FR,NC,11,,,WA
147,TX,14,10,20,216,AP, ,Not Stated,1,,D,FR,NC,12,,,TX
148,TX,14,10,20,409,AP, ,Red Delicious,1,,D,FR,NC,10,,WA,
149,TX,14,10,20,424,AP, ,Premium Gala,1,,D,FR,NC,14,,WA,
150,TX,14,11,17,40,AP, ,Red Delicious,1,,D,FR,NC,12,,WA,
151,TX,14,11,17,103,AP, ,McIntosh,1,,D,FR,NC,11,,,MI
152,TX,14,11,17,105,AP, ,Granny Smith,1,,D,FR,NC,20,,,WA
153,TX,14,11,17,107,AP, ,Fuji,1,,D,FR,NC,16,,,CA
154,TX,14,11,17,201,AP, ,Empire,1,,D,FR,NC,12,,,NY
155,TX,14,11,17,211,AP, ,Braeburn,1,,D,FR,PO,16,WA,WA,WA
156,TX,14,11,17,405,AP, ,Gala,1,,D,FR,NC,20,,,CA
157,TX,14,11,17,419,AP, ,Gala,1,,D,FR,NC,20,,,MI
158,TX,14,12,15,103,AP, ,Unknown,1,,D,FR,NC,10,,,MI
159,TX,14,12,15,105,AP, ,Jonagold,1,,D,FR,NC,8,,,WA
160,TX,14,12,15,107,AP, ,Organic Gala,1,,D,FR,PO,12,,WA,WA
161,TX,14,12,15,211,AP, ,Fuji Apple,1,,D,FR,PO,17,WA,WA,WA
162,TX,14,12,15,221,AP, ,Red Delicious,1,,D,FR,NC,15,,WA,
163,TX,14,12,15,405,AP, ,Gala,1,,D,FR,NC,10,,WA,
164,TX,14,12,15,409,AP, ,Granny Smith,1,,D,FR,NC,11,,WA,
165,TX,14,12,15,419,AP, ,Gala,1,,D,FR,NC,18,,,MI
166,WA,14,10,27,2,AP, ,Premium Braburn,1,,D,FR,NC,9,,,WA
167,WA,14,10,27,10,AP, ,Red Del Xfcy,1,,D,FR,NC,11,,OR,
168,WA,14,10,27,19,AP, ,Gala,1,,D,FR,NC,18,,,WA
169,WA,14,10,27,33,AP, ,Red Delicious,1,,D,FR,NC,12,,,WA
170,WA,14,11,17,18,AP, ,Red Delicious Fancy,1,,D,FR,NC,12,,,WA
171,WA,14,11,17,23,AP, ,Fuji Extra Fancy,1,,D,FR,NC,9,,,IL
172,WA,14,11,17,30,AP, ,Red Delicious,1,,D,FR,NC,8,,WA,
173,WA,14,11,17,34,AP, ,Red Delicious X Fanc,1,,D,FR,NC,15,,,WA
174,WA,14,12,15,2,AP, ,Braeburn,1,,D,FR,NC,12,,WA,
175,WA,14,12,15,10,AP, ,Red Del Xfcy 88 Ct,1,,D,FR,NC,11,,,AZ
176,WA,14,12,15,30,AP, ,Red Delicious,1,,D,FR,NC,9,,,WA
177,WA,14,12,15,34,AP, ,Red Del Xfcy,1,,D,FR,NC,12,,,AZ
178,CA,14,1,13,17,BB, ,Duke,2,275,H,FR,NC,,,,
179,CA,14,1,13,149,BB, ,N.A,2,275,D,FR,PO,,,,NY
180,CA,14,1,13,152,BB, ,N.A,2,275,D,FR,NC,,,,CA
181,CA,14,1,13,273,BB, ,Legacy,2,275,D,FR,NC,,,,
182,CA,14,1,13,274,BB, ,None,2,275,D,FR,NC,,,,CA
183,CA,14,1,13,277,BB, ,NA,2,275,H,FR,NC,,,,CA
184,CA,14,1,13,404,BB, ,N.A,2,275,D,FR,PO,,,,CA
185,CA,14,1,13,487,BB, ,NA,2,275,R,FR,NC,,,,CA
186,CA,14,1,13,496,BB, ,NA,2,275,R,FR,NC,,,,CA
187,CA,14,1,13,515,BB, ,Unknown,2,275,R,FR,PO,,,,CA
188,CA,14,1,13,546,BB, ,NA,2,595,R,FR,NC,,,,CA
189,CA,14,1,13,547,BB, ,NA,2,595,R,FR,NC,,,,CA
190,CA,14,1,13,604,BB, ,N.A,2,595,H,FR,NC,,,,CA
191,CA,14,2,10,10,BB, ,N/A,2,275,H,FR,NC,,,,
192,CA,14,2,10,17,BB, ,N/A,2,275,H,FR,NC,,,,
193,CA,14,2,10,111,BB, ,Unknown,2,275,H,FR,NC,,,,CA
194,CA,14,2,10,149,BB, ,N.A,2,275,D,FR,PO,,,,CA
195,CA,14,2,10,217,BB, ,N.A,2,275,T,FR,NC,,,,CA
196,CA,14,2,10,273,BB, ,NA,2,275,D,FR,NC,,,,
197,CA,14,2,10,274,BB, ,NA,2,275,D,FR,NC,,,,CA
198,CA,14,2,10,406,BB, ,N.A,2,275,D,FR,NC,,,,
199,CA,14,2,10,469,BB, ,NA,1,,L,FR,NC,,,,CA
200,CA,14,2,10,496,BB, ,Blueberries,2,275,R,FR,NC,,,,
201,CA,14,2,10,556,BB, ,NA,1,,R,FR,NC,,,,CA
202,CA,14,2,10,604,BB, ,N.A,2,275,H,FR,NC,,,,CA
203,CA,14,2,11,547,BB, ,Blue Berries,2,275,R,FR,NC,,,,CA
204,CA,14,3,10,17,BB, ,Blueberry,2,275,H,FR,NC,,,,CA
205,CA,14,3,10,43,BB, ,NA,2,275,T,FR,NC,,,,CA
206,CA,14,3,10,114,BB, ,NA,1,,H,FR,NC,,,,CA
207,CA,14,3,10,130,BB, ,Blueberries,2,275,H,FR,NC,,,,CA
208,CA,14,3,10,149,BB, ,N.A,2,275,D,FR,NC,,,,
209,CA,14,3,10,217,BB, ,N.A,2,720,T,FR,NC,,,,CA
210,CA,14,3,10,277,BB, ,Blueberry,2,275,H,FR,NC,,,,CA
211,CA,14,3,10,419,BB, ,NA,2,275,T,FR,NC,,,,
212,CA,14,3,10,448,BB, ,N.A,2,275,T,FR,NC,,,,
213,CA,14,3,10,513,BB, ,Unknown,2,275,R,FR,NC,,,,CA
214,CA,14,3,10,552,BB, ,Unknown,2,275,R,FR,NC,,,,
215,CA,14,3,10,594,BB, ,NA,2,275,H,FR,NC,,,,CA
216,CA,14,3,10,604,BB, ,N.A,2,275,H,FR,NC,,,,CA
217,CA,14,4,14,10,BB, ,Fresh,1,,H,FR,NC,,,,CA
218,CA,14,4,14,17,BB, ,NA,1,,H,FR,NC,,CA,,
219,CA,14,4,14,43,BB, ,None,1,,T,FR,NC,,,,CA
220,CA,14,4,14,136,BB, ,Cultivated,1,,H,FR,NC,,,,CA
221,CA,14,4,14,146,BB,P,N.A,2,595,R,FR,NC,,,,CA
222,CA,14,4,14,230,BB, ,N.A,2,595,T,FR,NC,,,,CA
223,CA,14,4,14,373,BB, ,NA,2,720,T,FR,NC,,,,CA
224,CA,14,4,14,448,BB, ,N.A,1,,T,FR,NC,,CA,CA,
225,CA,14,4,14,473,BB, ,Unknown,2,720,H,FR,NC,,,,CA
226,CA,14,4,14,546,BB, ,N/A,1,,R,FR,NC,,,,CA
227,CA,14,4,14,550,BB, ,N/A,1,,R,FR,NC,,,,CA
228,CA,14,4,14,564,BB, ,Unknown,2,275,D,FR,NC,,,,CA
229,CA,14,4,14,604,BB, ,N.A,2,595,H,FR,NC,,,,CA
230,CA,14,5,12,4,BB, ,Bleuets,1,,D,FR,NC,,,,OR
231,CA,14,5,12,17,BB, ,Blueberry,1,,H,FR,NC,,,,CA
232,CA,14,5,12,212,BB, ,N.A,1,,T,FR,NC,,,,CA
233,CA,14,5,12,230,BB, ,N.A,1,,T,FR,NC,,,,CA
234,CA,14,5,12,469,BB, ,NA,1,,L,FR,NC,,,,CA
235,CA,14,5,12,515,BB, ,Unknown,2,595,R,FR,NC,,,,CA
236,CA,14,5,12,516,BB, ,Unknown,2,595,R,FR,NC,,,,CA
237,CA,14,5,12,546,BB, ,Blueberries,2,595,R,FR,NC,,,,CA
238,CA,14,5,12,560,BB, ,NA,1,,R,FR,PO,,,,CA
239,CA,14,5,12,599,BB, ,N.A,1,,H,FR,NC,,,CA,CA
240,CA,14,5,12,604,BB, ,N.A,1,,H,FR,NC,,,,CA
241,CA,14,5,12,624,BB,A,NA,1,,H,FR,NC,,CA,CA,
242,CA,14,5,12,624,BB,B,NA,1,,H,FR,NC,,,,CA
243,CA,14,6,9,84,BB, ,NA,1,,T,FR,PO,,,,CA
244,CA,14,6,9,130,BB, ,Fresh-Blueberries,1,,H,FR,NC,,,,CA
245,CA,14,6,9,150,BB, ,N.A,1,,D,FR,NC,,,,CA
246,CA,14,6,9,185,BB, ,N.A,2,595,H,FR,NC,,,,CA
247,CA,14,6,9,273,BB, ,NA,1,,D,FR,PO,,,,CA
248,CA,14,6,9,274,BB, ,NA,1,,D,FR,NC,,,,CA
249,CA,14,6,9,404,BB, ,N.A,1,,D,FR,NC,,,,CA
250,CA,14,6,9,447,BB, ,Fresh-Blueberry,1,,H,FR,NC,,,OR,OR
251,CA,14,6,9,485,BB, ,NA,1,,H,FR,NC,,,,CA
252,CA,14,6,9,492,BB, ,NA,1,,R,FR,NC,,,,CA
253,CA,14,6,9,566,BB, ,NA,2,595,T,FR,NC,,,,CA
254,CA,14,6,9,604,BB, ,N.A,1,,H,FR,NC,,,,CA
255,CA,14,7,14,56,BB, ,NA,2,595,T,FR,PO,,,,FL
256,CA,14,7,14,140,BB, ,NA,1,,D,FR,NC,,,,CA
257,CA,14,7,14,410,BB, ,N.A,1,,H,FR,PO,,,,CA
258,CA,14,7,14,419,BB, ,None,1,,T,FR,NC,,,OR,
259,CA,14,7,14,473,BB, ,NA,1,,H,FR,NC,,,,OR
260,CA,14,7,14,485,BB, ,None Listed,1,,H,FR,NC,,,,CA
261,CA,14,7,14,490,BB, ,None Listed,1,,R,FR,NC,,,,CA
262,CA,14,7,14,533,BB, ,NA,1,,R,FR,NC,,,,CA
263,CA,14,7,14,534,BB, ,Cultivated,2,595,T,FR,NC,,,,CA
264,CA,14,7,14,604,BB, ,N.A,1,,H,FR,NC,,,,CA
265,CA,14,7,14,609,BB, ,N.A,1,,H,FR,NC,,,,OR
266,CA,14,7,14,613,BB, ,N.A,1,,H,FR,NC,,,,OR
267,CA,14,7,14,624,BB, ,Cultivated,1,,H,FR,PO,,,,WA
268,CA,14,8,11,43,BB, ,NA,1,,T,FR,NC,,,,OR
269,CA,14,8,11,64,BB, ,Liberty,1,,T,FR,NC,,,,OR
270,CA,14,8,11,114,BB, ,NA,2,260,H,FR,NC,,,,CA
271,CA,14,8,11,185,BB, ,N.A,1,,H,FR,PO,,,,CA
272,CA,14,8,11,230,BB, ,N.A,1,,T,FR,NC,,,,CA
273,CA,14,8,11,373,BB, ,NA,1,,T,FR,PO,,,,WA
274,CA,14,8,11,432,BB, ,N.A,1,,H,FR,NC,,,,FL
275,CA,14,8,11,476,BB, ,NA,1,,H,FR,NC,,,,OR
276,CA,14,8,11,515,BB, ,N/A,1,,R,FR,NC,,CA,CA,CA
277,CA,14,8,11,546,BB, ,Blue Berries,2,260,R,FR,NC,,,,CA
278,CA,14,8,11,550,BB, ,N/A,1,,R,FR,NC,,CA,CA,CA
279,CA,14,8,11,566,BB, ,NA,1,,T,FR,NC,,,,OR
280,CA,14,8,11,604,BB, ,N.A,1,,H,FR,NC,,,,CA
281,CA,14,9,8,43,BB, ,Blueberry,1,,T,FR,NC,,,,OR
282,CA,14,9,8,114,BB, ,N/A,1,,H,FR,NC,,,,CA
283,CA,14,9,8,150,BB,P,Unknown,1,,R,FR,NC,,,,CA
284,CA,14,9,8,273,BB, ,NA,1,,D,FR,PO,,,,FL
285,CA,14,9,8,274,BB, ,NA,1,,D,FR,NC,,,,OR
286,CA,14,9,8,419,BB, ,Blueberry,1,,T,FR,NC,,,,CA
287,CA,14,9,8,473,BB, ,Unknown,2,260,H,FR,NC,,,,CA
288,CA,14,9,8,549,BB, ,Unknown,2,260,R,FR,NC,,,,CA
289,CA,14,9,8,564,BB, ,Unknown,1,,D,FR,NC,,,,OR
290,CA,14,9,8,594,BB, ,N/A,2,260,H,FR,NC,,,,CA
291,CA,14,9,8,600,BB, ,Unknown,1,,H,FR,NC,,,,OR
292,CA,14,9,8,604,BB, ,Unknown,1,,H,FR,NC,,,,CA
293,CA,14,9,8,609,BB, ,Legacy,1,,H,FR,NC,,,,OR
294,CA,14,10,14,1,BB, ,NA,2,595,D,FR,NC,,,,CA
295,CA,14,10,14,17,BB, ,NA,2,150,H,FR,NC,,,,OR
296,CA,14,10,14,68,BB, ,None,2,150,T,FR,NC,,,,CA
297,CA,14,10,14,128,BB, ,Unknown,1,,H,FR,NC,,OR,,
298,CA,14,10,14,152,BB, ,NA,1,,D,FR,NC,,,,CA
299,CA,14,10,14,410,BB, ,NA,1,,H,FR,NC,,,,OR
300,CA,14,10,14,485,BB, ,N/A,2,595,H,FR,NC,,,CA,CA
301,CA,14,10,14,493,BB, ,N/A,2,150,R,FR,NC,,,,CA
302,CA,14,10,14,504,BB, ,Blueberries,1,,R,FR,NC,,,,CA
303,CA,14,10,14,549,BB, ,Unknown,1,,R,FR,NC,,,,CA
304,CA,14,10,14,566,BB, ,None,2,595,T,FR,NC,,,,CA
305,CA,14,10,14,604,BB, ,NA,2,260,H,FR,NC,,,,
306,CA,14,10,14,613,BB, ,NA,2,595,H,FR,NC,,,,CA
307,CA,14,11,12,38,BB, ,NA,2,720,T,FR,NC,,,,CA
308,CA,14,11,12,99,BB, ,Unknown,2,150,T,FR,NC,,,,CA
309,CA,14,11,12,111,BB, ,N/A,2,930,H,FR,NC,,,,CA
310,CA,14,11,12,373,BB, ,NA,2,720,T,FR,NC,,,,CA
311,CA,14,11,12,432,BB, ,NA,2,150,H,FR,OT,,,,CA
312,CA,14,11,12,532,BB, ,Unknown,2,595,R,FR,NC,,,,CA
313,CA,14,11,12,545,BB, ,Unknown,2,150,R,FR,OT,,,,CA
314,CA,14,11,12,552,BB, ,Blueberries,2,595,R,FR,NC,,,,CA
315,CA,14,11,12,579,BB, ,Highbush,2,275,T,FR,NC,,,,
316,CA,14,11,12,598,BB, ,NA,2,595,H,FR,NC,,,,CA
317,CA,14,11,12,608,BB, ,NA,2,150,H,FR,OT,,,,CA
318,CA,14,11,12,613,BB, ,NA,2,595,H,FR,NC,,,,CA
319,CA,14,12,8,10,BB, ,Blueberry,2,275,H,FR,NC,,,,CA
320,CA,14,12,8,17,BB, ,Unknown,2,275,H,FR,NC,,,,CA
321,CA,14,12,8,150,BB,P,NA,2,275,R,FR,NC,,,,CA
322,CA,14,12,8,151,BB,P,NA,2,150,R,FR,NC,,,,OR
323,CA,14,12,8,152,BB, ,NA,2,275,D,FR,NC,,,,
324,CA,14,12,8,277,BB, ,Blueberry,2,275,H,FR,NC,,,,
325,CA,14,12,8,373,BB, ,Unknown,2,275,T,FR,NC,,,,OR
326,CA,14,12,8,404,BB, ,NA,2,275,D,FR,NC,,,,
327,CA,14,12,8,447,BB, ,None Listed,2,150,H,FR,NC,,,,CA
328,CA,14,12,8,450,BB, ,None Listed,2,275,R,FR,NC,,,,CA
329,CA,14,12,8,499,BB, ,Blueberries,2,595,R,FR,NC,,,,CA
330,CA,14,12,8,532,BB, ,N/A,2,595,R,FR,NC,,,CA,CA
331,CA,14,12,8,545,BB, ,N/A,2,150,R,FR,NC,,,CA,CA
332,CO,14,1,6,7,BB, ,N/A,2,275,D,FR,PO,,,,NY
333,CO,14,1,6,10,BB, ,N/A,2,595,D,FR,NC,,,,CA
334,CO,14,2,3,8,BB, ,None,2,275,T,FR,NC,,,,CA
335,CO,14,2,3,9,BB, ,None,2,275,D,FR,PO,,,,CA
336,CO,14,3,3,10,BB, ,None,2,595,T,FR,NC,,,,CA
337,CO,14,3,3,12,BB, ,None,2,275,T,FR,NC,,,,CA
338,CO,14,4,7,10,BB, ,None,2,595,T,FR,NC,,,,CA
